Date,AAPL_Close,ABEV_Close,AMD_Close,AMRN_Close,BAC_Close,CHK_Close,CSCO_Close,ECA_Close,F_Close,FB_Close,FCX_Close,GE_Close,GM_Close,INTC_Close,LYG_Close,MSFT_Close,MU_Close,ORCL_Close,PBR_Close,PCG_Close,SIRI_Close,SWN_Close,T_Close,VALE_Close,X_Close,AAPL_Volume,ABEV_Volume,AMD_Volume,AMRN_Volume,BAC_Volume,CHK_Volume,CSCO_Volume,ECA_Volume,F_Volume,FB_Volume,FCX_Volume,GE_Volume,GM_Volume,INTC_Volume,LYG_Volume,MSFT_Volume,MU_Volume,ORCL_Volume,PBR_Volume,PCG_Volume,SIRI_Volume,SWN_Volume,T_Volume,VALE_Volume,X_Volume
2017-05-17,150.25,6.23,11.2,2.97,22.57,5.49,33.82,10.83,10.76,144.850006,11.43,27.41,32.419998,35.040001000000004,3.76,67.480003,27.0,44.23,10.29,65.33000200000001,4.73,7.03,37.459998999999996,8.54,19.26,50767700,29082100,160109500,1653300,190353300,31125600,38787800,14015100,54670100,28300100,15935300,52461800,18631900,26670200,8793500,30548800,38027900,18489200,17944600,4720000,24757700,27780700,29665800,22732600,16500800
2017-05-18,152.53999299999998,5.5,11.28,3.0,22.74,5.57,31.379998999999998,10.8,10.79,147.66000400000001,11.29,27.48,32.470001,35.220001,3.79,67.709999,27.48,44.169998,8.55,65.629997,4.86,6.84,37.950001,8.0,19.17,33568200,79770400,86900100,1526400,108444100,26534800,85500500,10685700,37890800,23031600,19232700,48447600,14031300,17171900,7130700,25201300,26863000,12777600,153993000,3335700,32711100,20608200,25743900,85122300,18684800
2017-05-19,153.059998,5.66,11.41,2.96,23.049999,5.78,31.209999,11.32,10.87,148.059998,11.73,28.049999,32.720001,35.400002,3.82,67.690002,27.82,44.310001,8.96,65.540001,4.91,7.11,38.240002000000004,8.42,19.59,26960800,46475100,50319700,2746000,89566700,34930300,39859200,6903000,32431700,16187900,30059400,48488700,14019200,18340100,5165000,26961100,19173200,11519200,39367500,3901400,17732500,26874400,20350600,25211900,14475800
2017-05-22,153.990005,5.63,11.04,2.97,23.040001,5.73,31.59,11.28,11.1,148.240005,11.83,28.18,32.919998,35.77,3.8,68.449997,28.059998999999998,44.630001,8.71,65.93,4.94,7.02,38.25,8.49,19.469998999999998,22966400,37700200,78696400,728300,74839400,26167900,35085200,4421900,73335000,12586700,16212600,27810700,18258800,14638100,8994800,16237600,18032700,9805800,42224400,2847400,12134700,17700800,14822000,28057000,11376500
2017-05-23,153.800003,5.76,10.89,2.92,23.389999,5.67,31.76,11.18,11.05,148.070007,11.88,28.280001000000002,33.220001,35.860001000000004,3.83,68.68,28.290001,44.560001,8.83,66.160004,4.97,6.99,38.310001,8.63,20.379998999999998,19918900,23231600,49799600,1160700,79020000,19832500,29827500,4527100,40816600,12817800,11651700,23877100,17574200,16903700,4120700,15425800,21800800,6873700,22071200,2990400,14907600,17392900,13535300,25211100,20983100
2017-05-24,153.33999599999999,5.74,10.89,3.0,23.360001,5.55,31.49,10.96,10.96,150.03999299999998,11.9,27.83,33.200001,36.119999,3.84,68.769997,28.99,44.830002,9.08,66.230003,5.11,6.76,38.150002,8.46,20.549999,19178000,27494900,42903900,1270800,58823200,32020200,23446300,21841700,46638800,17862400,14718600,53699300,10709100,20640600,5582500,14593900,22216800,7653600,25863100,2476700,24053000,18579900,15603900,26623500,47469000
2017-05-25,153.869995,5.72,10.98,3.05,23.25,5.18,31.440001000000002,10.63,10.86,151.96000700000002,11.7,27.49,32.599998,36.259997999999996,3.86,69.620003,29.43,45.200001,8.89,67.290001,5.12,6.67,38.23,8.47,20.25,19235600,20308700,33584300,874300,60443500,57248400,21586500,12713800,46269200,19891400,18881600,39254400,32345900,13148500,5141800,21854100,20714000,7597600,30557400,5289300,19560300,27930300,14892500,24887800,19734400
2017-05-26,153.610001,5.77,11.0,2.98,23.24,5.29,31.5,10.75,10.93,152.130005,11.67,27.450001,33.07,36.259997999999996,3.76,69.959999,29.76,45.259997999999996,8.95,67.370003,5.29,6.61,38.119999,8.53,19.74,21927600,14947200,31907600,779600,50399500,28725800,16403100,11952800,28176500,14996200,9747400,30624000,16813700,11145500,3203600,19827900,17728600,6899700,22845300,4077100,41274000,16401100,13725900,16257800,15744300
2017-05-30,153.669998,5.72,11.12,2.97,22.91,5.1,31.68,10.05,11.08,152.380005,11.67,27.360001,33.529999,36.18,3.75,70.410004,30.700001,45.419998,8.7,67.889999,5.23,6.35,38.549999,8.76,20.77,20126900,36833000,35339000,909300,61307900,38677700,17108300,17019400,36082600,13226000,9876100,36435700,13923600,13026900,2730900,17072800,34690000,10769800,21082600,1958400,26032100,20426600,20527200,25185100,18726900
2017-05-31,152.759995,5.71,11.19,2.94,22.41,5.06,31.530001000000002,9.72,11.12,151.46000700000002,11.49,27.379998999999998,33.93,36.110001000000004,3.7,69.839996,30.77,45.389998999999996,8.48,68.379997,5.25,6.06,38.529999,8.37,20.85,24451200,44004300,42929000,1164000,138636300,64470400,30196700,11021100,36398700,18023900,25307700,35610500,16515800,17741900,7776600,30436400,26402900,14757600,23066100,3183300,35947400,47027000,24040400,38149400,30145900
2017-06-01,153.179993,5.66,10.93,3.0,22.629998999999998,5.1,31.82,9.82,11.41,151.529999,11.45,27.719998999999998,34.43,36.119999,3.71,70.099998,30.76,45.790001000000004,8.43,68.889999,5.46,6.04,38.869999,8.19,20.5,16404100,68462700,48002000,1333700,69725100,35471000,15525500,12717800,76707200,14530600,17577200,32387700,22657800,17510900,2929500,21603600,20534800,8138900,11539000,2883900,52595800,23324200,17691200,22154200,30383400
2017-06-02,155.449997,5.67,10.9,3.02,22.450001,4.96,31.98,9.7,11.35,153.610001,11.29,27.879998999999998,34.450001,36.32,3.66,71.760002,31.209999,45.66,8.48,68.849998,5.49,5.74,38.869999,8.21,20.26,27770700,83589900,43056200,705200,79722300,46905600,20085200,11091300,45925000,16854400,17869900,37007600,11654500,19127400,5059800,34770300,20206300,11794600,12337500,2371700,27855600,30598700,18529000,22730900,11847900
2017-06-05,153.929993,5.72,11.24,3.02,22.41,4.89,31.76,9.65,11.25,153.630005,11.42,27.98,34.459998999999996,36.34,3.66,72.279999,31.209999,45.919998,8.51,68.720001,5.38,5.76,38.810001,8.09,21.01,25331700,37350200,66207300,1171000,51590300,30179500,15976000,8625400,42558600,12520400,12541600,43509500,11884900,11685700,2337700,33316800,24360800,8617300,9441200,1377000,24388700,19181400,13821900,21499000,17450000
2017-06-06,154.449997,5.77,12.03,2.98,22.23,5.04,31.559998999999998,9.86,11.12,152.809998,11.85,27.93,34.43,36.130001,3.61,72.519997,31.57,45.610001000000004,8.57,68.68,5.29,6.08,38.73,8.14,20.290001,26624900,27891700,114998600,769800,71735600,51189400,16186600,8661000,44543700,13457100,21800100,33721200,11523000,18420900,4959400,31511100,33125800,7449500,15322600,2149500,42330300,29564100,16218300,18811900,17025900
2017-06-07,155.369995,5.69,12.38,3.0,22.6,4.8,31.610001,9.03,11.07,153.119995,11.72,27.68,34.34,36.259997999999996,3.71,72.389999,32.5,45.400002,8.42,69.019997,5.32,5.96,38.759997999999996,8.1,20.870001000000002,21069600,41353300,151005900,1239600,66429700,56357300,14948400,14871200,37344200,12066700,27296100,43539100,13022900,17192000,3888400,22301800,32635800,7688700,25202400,1688400,15543500,22650500,16429400,16555900,33287200
2017-06-08,154.990005,5.63,12.9,3.03,22.969998999999998,4.74,31.610001,8.91,11.1,154.71000700000002,12.06,27.59,34.110001000000004,36.48,3.71,71.949997,32.450001,45.419998,8.41,68.489998,5.4,5.88,38.5,8.27,21.85,21250800,28609500,88827300,1127200,93069800,36625700,21732000,17788500,40654000,17799400,24300000,40703300,10730000,16783400,3841800,24456300,29156500,12839000,21823900,2735600,27454100,15205500,20136600,29390200,30647000
2017-06-09,148.979996,5.47,12.28,2.96,23.67,4.97,31.370001000000002,9.39,11.13,149.600006,12.36,27.940001000000002,34.34,35.709998999999996,3.62,70.32,30.6,45.029999,8.41,68.410004,5.2,6.16,38.790001000000004,8.31,21.82,64882700,30828300,167454400,1750400,108254300,46558100,25376600,17580800,30285900,35577700,25821800,25362800,14868200,33322100,7313000,49187400,53064200,12188400,15531900,2750100,38629800,17453800,18398300,26984300,25647700
2017-06-12,145.419998,5.43,12.09,2.97,23.780001000000002,5.06,31.25,9.45,11.28,148.440002,12.34,28.940001000000002,34.68,35.73,3.57,69.779999,31.200001,44.849998,8.36,67.33000200000001,5.2,6.12,39.07,8.13,21.879998999999998,72307300,24994500,125781800,1643000,85829900,40751700,25784400,11592400,38473100,33170200,24309900,139089500,14344200,28488300,3764800,47761700,46550900,16189900,16467500,2567800,24844700,20489800,22779900,28140400,20063800
2017-06-13,146.58999599999999,5.52,11.96,2.96,23.77,5.28,31.700001,9.72,11.27,150.679993,12.36,28.450001,34.509997999999996,35.880001,3.58,70.650002,31.540001,44.98,8.42,67.459999,5.24,6.43,38.68,8.0,21.879998999999998,34165400,20779600,87302300,654300,68047300,36800400,27781000,11029000,29889300,20483400,10095600,58823700,12112000,20588200,4192000,25258600,33767900,10705800,12817800,1964900,15088000,16103000,18842100,27976100,17542600
2017-06-14,145.16000400000001,5.5,11.77,2.96,23.76,5.02,31.6,9.3,11.22,150.25,12.09,28.690001000000002,34.610001000000004,35.529999,3.55,70.269997,31.059998999999998,44.810001,8.29,68.349998,5.16,6.08,38.720001,7.95,20.68,31531200,31057500,51909400,912800,102352400,44579800,24940400,15948500,44367900,20808800,20053300,41120300,10591300,19149000,3062700,25510700,28935000,12024600,19251400,2995200,16500800,16370200,16356200,25769000,24941900
2017-06-15,144.28999299999998,5.45,11.5,2.95,23.540001,5.0,31.58,8.81,11.24,149.800003,11.5,28.940001000000002,34.599998,35.310001,3.54,69.900002,30.559998999999998,44.68,8.15,69.059998,5.18,6.18,38.84,7.84,20.370001000000002,32165400,13059900,61666000,1098700,69707500,31425800,19328000,19369000,28431600,18994200,22287000,47868100,10177000,20410000,3353000,26068700,33670600,10394600,14291800,4010800,16248600,16201700,16686200,29113700,21344700
2017-06-16,142.270004,5.34,11.44,2.93,23.43,5.1,31.629998999999998,8.79,11.22,150.639999,11.42,29.0,34.290001000000004,35.209998999999996,3.57,70.0,29.860001,45.09,8.08,69.160004,5.18,6.06,38.959998999999996,7.88,20.16,50361100,77181000,59779500,902900,57745800,33825400,36367400,10202000,54035400,22882400,22596200,81565600,16193200,30762800,2439600,48345100,42881700,15930900,16143700,4509100,27687900,20223000,29734700,24826200,15679500
2017-06-19,146.33999599999999,5.4,11.93,3.0,23.91,4.99,31.99,8.73,11.24,152.869995,11.59,28.799999,34.349998,35.509997999999996,3.56,70.870003,31.200001,45.73,8.12,69.029999,5.24,5.87,38.91,8.03,20.799999,32541400,35722900,61803600,1107400,58587800,35120200,18459200,8368300,30540900,19026500,14190100,30504700,11221300,21583800,2253300,23798300,24915000,12787700,13016300,2979800,18065600,13386800,20957800,25775900,20566400
2017-06-20,145.009995,5.38,12.64,3.05,23.49,4.91,31.85,8.4,11.12,152.25,11.24,28.129998999999998,34.400002,34.860001000000004,3.43,69.910004,30.83,45.84,7.86,69.220001,5.18,5.8,38.66,7.77,21.08,24900100,67945100,118001500,1771500,59693500,38750300,18190100,35339800,31971500,14743900,16799300,47542900,8296600,21536500,8632600,21512200,25793300,15299600,26338300,1216800,23572400,17906500,21738800,26112100,13493400
2017-06-21,145.869995,5.42,13.98,3.21,23.129998999999998,4.52,31.84,8.05,11.04,153.91000400000001,11.21,27.780001000000002,34.130001,34.580002,3.47,70.269997,32.009997999999996,46.330002,7.7,69.18,5.24,5.5,38.150002,7.95,21.07,21265800,38733100,188796100,4029100,72432800,80216500,20386100,18899100,37002500,15039800,12554700,33758100,9127700,27138500,10097400,19891100,30579000,30757300,22799300,1761700,20598600,18001400,24597700,25074000,16698500
2017-06-22,145.630005,5.43,14.38,3.31,22.93,4.5,31.85,8.24,11.13,153.399994,11.45,27.549999,34.189999,34.360001000000004,3.48,70.260002,31.889999,50.299999,7.8,68.809998,5.24,5.55,38.099998,8.1,21.07,19106300,27446100,149594200,3103700,64763300,30156800,19436600,28530300,26972800,13005500,14726500,36384600,8937500,24602900,6826100,22965700,23050800,63193900,15208400,1524100,13906400,15693700,16201000,39189300,15209000
2017-06-23,146.279999,5.44,14.17,3.36,22.82,4.57,32.09,8.46,11.04,155.070007,11.76,27.57,34.200001,34.189999,3.46,71.209999,31.73,50.950001,7.75,68.029999,5.35,5.79,37.950001,8.17,22.25,35439400,20085700,200777300,1525000,85399600,41695700,25792200,14708800,45190200,18027000,20746900,31736500,10238800,29260900,2422700,27617300,45323800,42812500,9909700,2768400,41967600,24725200,22906600,28376600,23817300
2017-06-26,145.820007,5.49,14.08,3.45,22.889999,4.67,32.240002000000004,8.42,11.18,153.58999599999999,11.82,27.610001,34.52,34.07,3.46,70.529999,32.5,50.860001000000004,7.93,68.120003,5.3,5.9,38.150002,8.34,21.799999,25692400,37801900,101012500,2570600,61307800,29021300,22175000,10484000,31316800,18049700,13970200,28501600,11836600,18854800,2475900,19607000,34750700,29453400,14070700,1965100,17493200,19628000,18403800,20459800,22776400
2017-06-27,143.729996,5.46,13.4,3.49,23.27,4.8,31.76,8.46,11.08,150.580002,11.72,27.209999,34.209998999999996,33.650002,3.48,69.209999,31.66,50.75,7.83,67.040001,5.26,5.8,37.700001,8.42,21.57,24761900,41015700,89319700,9208400,88257800,34458300,23224200,11190700,28491600,19360800,14693900,41329400,11679700,27078900,2825700,25215100,33221500,17876400,20585300,2266300,18407200,17550500,19862000,37975300,17161000
2017-06-28,145.830002,5.52,13.23,3.78,23.879998999999998,4.86,32.080002,8.65,11.09,153.240005,11.99,27.08,34.580002,34.200001,3.53,69.800003,32.240002000000004,50.869999,7.87,66.099998,5.4,5.83,37.939999,8.72,22.57,22082400,25710700,85266900,4079500,119049300,26542700,17732300,13218000,31820000,16719100,12231500,31015800,11025300,25940100,3685000,25806200,28415900,15981600,15580500,2684000,17127600,22226500,20345200,27564300,19861400
2017-06-29,143.679993,5.47,12.6,3.86,24.32,4.96,31.41,8.74,11.17,151.03999299999998,12.08,27.02,34.860001000000004,33.540001000000004,3.55,68.489998,31.469998999999998,50.200001,7.87,66.099998,5.36,6.18,37.619999,8.74,22.549999,31499400,28257700,87634400,6915000,150501200,35486800,27664500,13490500,32917000,23973500,16257000,36732100,10209700,25215700,3853700,28918700,53948400,13929100,11290500,3258800,27956300,21421300,23717900,22201500,19342500
2017-06-30,144.020004,5.49,12.48,4.03,24.26,4.97,31.299999,8.8,11.19,150.979996,12.01,27.01,34.93,33.740002000000004,3.53,68.93,29.860001,50.139998999999996,7.99,66.370003,5.47,6.08,37.73,8.75,22.139999,23024100,21029900,59267400,2924000,84005200,27992600,23604600,10760100,41075000,17666000,14791100,26254200,7679700,24432000,1925300,24161100,73308000,13146400,14174100,3148800,33095200,15850200,22540700,17682200,21191200
2017-07-03,143.5,5.47,12.15,4.21,24.68,5.12,31.33,8.98,11.56,148.429993,12.2,27.450001,35.57,33.459998999999996,3.52,68.16999799999999,29.139999,49.360001000000004,8.04,65.620003,5.38,6.3,38.110001000000004,8.92,22.4,14277800,12515800,39929100,3549100,58129700,15382000,14112100,3844200,43949600,13862700,8517400,20665000,10915700,12676900,2564500,16165500,36791900,10883200,10309600,1525400,10343000,9279100,11124300,12587400,9754100
2017-07-05,144.08999599999999,5.49,13.19,4.25,24.92,4.78,31.110001,8.58,11.3,150.33999599999999,12.17,27.35,35.009997999999996,34.34,3.48,69.08000200000001,30.51,49.459998999999996,7.95,65.440002,5.42,5.81,38.119999,8.74,22.23,21569600,36699300,99450200,6168300,76172500,40366800,24270300,8817300,39412200,14334300,13967000,21270200,10819300,30010800,4953500,21176300,40444600,15775300,17238700,1836600,17231800,21389300,20084900,31054800,16259200
2017-07-06,142.729996,5.34,13.02,4.24,24.709999,4.66,30.719998999999998,8.52,11.18,148.820007,11.89,26.309998999999998,34.869999,33.630001,3.51,68.57,30.1,48.849998,7.85,65.209999,5.35,5.74,37.18,8.76,21.99,24128800,37237200,88927800,3579000,84465400,36888000,20789100,8448800,31936000,14951800,12965500,76645900,8567200,20733200,3762800,21117600,27143800,14411900,18040800,2894200,14858200,22963100,20807700,22549400,9890600
2017-07-07,144.179993,5.45,13.36,4.12,24.83,4.54,30.9,8.39,11.26,151.440002,11.9,26.15,34.939999,33.880001,3.51,69.459999,30.200001,49.349998,7.74,65.32,5.37,5.6,36.98,8.77,21.450001,19201700,26970400,88392100,5172600,54478800,33521300,15860600,5919300,20871800,13615900,12151400,40543100,8623500,18304500,2285500,16878300,22023100,10889400,18543400,1479600,13662300,16574400,20840800,23310400,20738900
2017-07-10,145.059998,5.59,13.81,4.15,24.889999,4.66,30.98,8.76,11.34,153.5,12.52,26.040001,35.189999,33.650002,3.51,69.980003,30.5,49.619999,7.8,65.059998,5.34,5.85,36.830002,9.09,21.860001,21090600,37529400,78320200,3072700,54632800,27442700,15528800,8977800,18881300,13378700,24245200,46755200,10546400,29918400,4222700,15014500,24907900,10098500,12948100,1607800,24026100,15199300,22775200,25125100,14192500
2017-07-11,145.529999,5.64,13.89,4.05,24.6,4.72,31.09,8.87,11.38,155.270004,12.58,26.379998999999998,35.400002,33.919998,3.46,69.989998,31.370001000000002,49.880001,8.04,65.050003,5.39,5.97,36.599998,9.21,22.309998999999998,19781800,40935900,71102300,4565500,69410600,21152500,12806000,8569200,25914300,13667700,19193800,41251600,10124200,25737500,4257000,17460000,28530500,9751100,22060100,1707100,12586800,14335900,21588500,20199600,12563300
2017-07-12,145.740005,5.78,14.29,4.02,24.35,4.67,31.16,9.15,11.47,158.899994,12.27,26.58,35.5,34.25,3.48,71.150002,31.450001,50.450001,8.44,65.040001,5.41,5.79,36.830002,9.31,22.85,24884500,25063300,78508400,5624600,68708700,32985600,18586200,19037000,33088200,22739400,23912500,50986300,7529400,23768300,2800000,17750900,22258600,14461400,33114700,2728200,17006500,15205400,17486300,24644800,11926200
2017-07-13,147.770004,5.76,13.53,4.0,24.620001000000002,4.78,31.27,9.24,11.6,159.259995,12.48,26.790001,35.860001000000004,34.240002000000004,3.57,71.769997,31.129998999999998,50.349998,8.45,66.199997,5.43,5.9,36.209998999999996,9.07,23.709999,25199400,10639900,111656900,5626100,55533400,22449500,15934200,8815200,33650800,13929200,17865300,27767600,13828400,15046200,3568500,20269800,23773000,11959900,15806900,5120700,17455600,14565200,30230100,50708400,30123800
2017-07-14,149.03999299999998,5.85,13.92,4.17,24.209999,4.87,31.42,9.45,11.68,159.970001,12.6,26.780001000000002,36.349998,34.68,3.59,72.779999,31.790001,50.560001,8.54,66.349998,5.48,6.01,36.299999,9.25,23.209999,20132100,8129900,82084600,3254400,92625400,22050100,13573100,11753900,39792200,16371200,11896500,21058300,10241300,16316400,2030400,25868100,28887600,9875900,16111600,2406300,13135200,12038000,23561400,23995300,16191500
2017-07-17,149.559998,5.88,13.8,4.29,24.02,4.85,31.5,9.36,11.74,159.729996,13.0,26.82,36.380001,34.470001,3.56,73.349998,31.719998999999998,50.439999,8.46,66.480003,5.46,6.09,36.389998999999996,9.3,23.35,23793500,11390700,71690800,4688100,81522000,14738500,16427500,9336900,24394200,12858800,27319800,27695600,10631800,21044400,5069900,21803900,22320500,8093600,13741400,1139000,10163600,11440000,20546800,32473800,13323900
2017-07-18,150.080002,5.89,13.48,4.28,23.9,4.76,31.51,9.5,11.75,162.860001,13.0,26.889999,36.43,34.529999,3.56,73.300003,31.9,50.450001,8.58,66.629997,5.41,5.84,35.990002000000004,9.42,23.34,17868800,7506100,78366500,1869200,107981400,24522200,15530700,14538100,24625200,23722900,15330900,26146100,7769000,14362800,1971200,26435300,14045000,14104800,13873200,2090700,18020000,17242900,29145900,21226700,12860400
2017-07-19,151.020004,5.94,13.55,4.12,24.059998999999998,4.96,31.9,9.94,11.83,164.139999,13.11,26.940001000000002,36.470001,34.560001,3.6,73.860001,31.82,51.0,8.74,67.099998,5.44,6.13,36.130001,9.42,24.469998999999998,20923000,9794500,51957800,2559800,74140100,24291200,21567900,17337400,26225900,26273600,14095000,24792400,7816800,17036200,1953600,22416200,19984100,13312800,14794800,1396000,15806500,14828300,26281300,16723800,19643000
2017-07-20,150.33999599999999,5.94,13.8,4.19,23.940001000000002,4.84,31.860001,9.67,11.7,164.529999,13.04,26.690001000000002,36.41,34.75,3.63,74.220001,32.0,51.130001,8.69,67.639999,5.47,5.95,36.52,9.13,24.15,17243700,16839800,47707500,1296300,62793500,24845800,16389500,11843900,30315100,18523100,13210900,55158100,10159200,17506200,2556200,42361000,23179300,8772500,15249300,2462300,11318300,19057800,31892500,28557800,14534200
2017-07-21,150.270004,5.94,13.88,4.16,23.799999,4.69,31.84,9.83,11.53,164.429993,13.01,25.91,36.07,34.73,3.6,73.790001,32.009997999999996,50.799999,8.48,68.260002,5.47,5.77,36.509997999999996,9.02,23.68,26252600,12815500,51045700,1711900,65922500,31575800,13973800,30368200,27630600,14744000,11718700,90649900,8831800,22245000,1795600,46717100,21146600,8791900,15100500,1525400,16958300,17586200,20150800,28733000,12411000
2017-07-24,152.08999599999999,5.92,14.16,4.12,23.91,4.66,31.860001,9.95,11.29,166.0,12.96,25.43,35.82,34.5,3.62,73.599998,31.67,50.759997999999996,8.55,67.900002,5.38,5.64,36.23,9.19,23.799999,21493200,9173400,71014900,1691100,51382700,23228300,15504100,12600900,48123400,17367000,14713200,56872300,11699800,16146300,3142200,21394800,17415500,7639100,10041400,2242300,24112200,18637100,22403500,20941000,12766100
2017-07-25,152.740005,5.92,14.11,4.06,24.48,4.85,32.119999,10.35,11.27,165.279999,14.87,25.440001000000002,35.57,34.669998,3.64,74.190002,29.9,51.169998,8.69,67.510002,5.39,5.92,36.220001,9.57,24.440001000000002,18853900,13061200,98047400,1729200,86154700,39389200,14990000,14211800,52854300,15383200,74121800,46181500,14540100,18096700,4937800,22018700,51216400,10536200,14278200,2413500,18087300,23159700,29447000,55246600,24480400
2017-07-26,153.46000700000002,5.94,14.76,4.1,24.209999,4.84,31.66,10.02,11.06,165.610001,15.06,25.59,35.619999,34.75,3.65,74.050003,29.809998999999998,51.169998,8.63,67.900002,5.39,5.91,38.029999,9.39,26.200001,15781000,9716600,236083000,1812300,65704700,27471500,21941500,24296200,72271700,35236900,37215700,40733400,10814200,15499300,11007100,16252200,26387400,5724500,12014000,2056000,37756400,21112700,72431800,41177400,48770800
2017-07-27,150.559998,6.03,14.12,3.95,24.110001,5.06,31.57,10.29,11.18,170.440002,14.5,25.790001,35.939999,34.970001,3.58,73.160004,30.24,50.450001,8.69,67.550003,5.83,6.05,39.41,9.41,25.0,32476300,18887200,130303700,1993300,62902100,43607100,21437400,18744600,38687500,68910700,32957100,39888000,10006500,43062800,5651700,36844200,38967000,16508800,13577000,2842200,73178100,19004100,61987000,24826100,21441600
2017-07-28,149.5,6.05,13.95,3.92,24.030001000000002,5.06,31.52,10.16,11.17,172.449997,14.6,25.530001000000002,35.77,35.310001,3.56,73.040001,29.280001000000002,50.299999,8.68,67.449997,5.81,5.93,39.0,9.67,22.98,17213700,14726500,66763800,1151200,50143400,41607500,15771000,15066200,24864100,24557600,17858300,28286800,7531900,36291500,2661000,18306700,31854900,8996400,11655200,1423500,20818000,20551800,36012900,25810300,34741900
2017-07-31,148.729996,6.08,13.61,3.54,24.120001000000002,4.96,31.450001,10.06,11.22,169.25,14.62,25.610001,35.98,35.470001,3.52,72.699997,28.120001000000002,49.93,8.81,67.690002,5.86,5.7,39.0,10.03,23.49,19845900,19448000,69108700,3964300,62272000,31715800,19256400,11611900,39548600,25478900,17123900,30616300,13855500,27057000,4604200,23600100,41112700,10066600,17713900,1438900,16526700,21669000,28481300,37636600,15346900
2017-08-01,150.050003,6.11,13.71,3.57,24.450001,4.79,31.65,10.02,10.95,169.860001,14.49,25.440001000000002,34.759997999999996,36.349998,3.52,72.58000200000001,28.34,50.16,8.74,68.220001,5.79,5.66,38.880001,9.89,22.719998999999998,35368600,11548500,49149900,3307800,52782500,35298400,12962800,7108700,65140100,14385000,19010000,41911300,21582800,38710200,5226000,22132300,28221600,6066200,10778500,1893000,25178200,11715600,29374500,21132100,14079300
2017-08-02,157.139999,6.19,13.37,3.65,24.59,4.62,31.52,9.81,11.0,169.300003,14.37,25.52,34.82,36.639998999999996,3.53,72.260002,28.629998999999998,49.77,9.01,68.389999,5.68,5.37,38.27,9.9,22.809998999999998,69936800,19304400,67502200,6410900,55317100,44713500,15845600,24875900,30890500,17433800,17689400,27387000,9325600,35004300,2819300,26499200,27226000,8720700,20451500,1732700,18436800,20330500,34610500,24107700,11395300
2017-08-03,155.570007,6.15,13.24,3.72,24.370001000000002,4.5,31.559998999999998,9.38,10.93,168.58999599999999,14.37,25.76,34.77,36.490002000000004,3.54,72.150002,27.83,50.23,8.87,68.910004,5.64,5.22,38.279999,9.82,22.969998999999998,27097300,13485500,52557400,3666900,53210600,65455800,14420800,14496500,20309300,10793800,20389100,30916700,10367600,26611300,4382900,18214400,30288400,9490100,14108200,2407000,17392200,19642100,18852200,13061700,9288300
2017-08-04,156.389999,6.12,13.12,3.67,24.969998999999998,4.53,31.799999,9.73,10.95,169.619995,14.41,25.780001000000002,35.27,36.299999,3.53,72.68,27.92,49.959998999999996,8.86,68.550003,5.56,5.28,38.43,9.97,23.549999,20559900,10742500,64254000,1258000,105206600,32156300,16929500,15562900,29267600,10777700,14822800,23313000,9160800,20520300,4316500,22579000,23947500,7025300,10123600,1281300,18920200,21389200,16317000,21540100,11084800
2017-08-07,158.809998,6.15,13.43,3.64,24.959999,4.35,31.84,9.73,10.92,171.979996,14.7,25.629998999999998,35.299999,36.43,3.52,72.400002,28.59,49.639998999999996,8.94,68.940002,5.6,5.2,38.52,10.35,24.190001000000002,21870300,11337000,57486800,1445000,41860900,37259200,11877400,8955500,35013000,12787800,14260500,18870400,8255000,18169300,3587700,18705700,16589300,8280300,11340100,1456700,14017100,17779600,16825700,24582400,12203200
2017-08-08,160.080002,6.16,13.11,3.5,24.9,4.4,31.67,9.89,10.89,171.229996,14.47,25.559998999999998,35.389998999999996,36.41,3.51,72.790001,28.84,49.099998,8.9,69.25,5.55,5.18,38.360001000000004,10.2,24.17,36205900,21108300,47338000,2552400,73399300,27681000,15375700,16389200,26322100,14393500,15750600,27143600,9024200,22819900,6734100,22044600,21903300,14684300,13232900,1416100,21649200,15245800,15435800,44411500,14084100
2017-08-09,161.059998,6.12,12.83,3.34,24.74,4.37,31.620001000000002,9.78,10.92,171.179993,14.59,25.709999,35.279999,36.59,3.48,72.470001,28.58,49.060001,8.85,69.019997,5.55,5.27,38.360001000000004,10.04,24.08,26131500,23677300,58861500,1966600,56910400,26118400,16131300,9680800,32155900,10815000,13142600,29671000,8260500,22796800,2152800,22213400,14181800,15872400,10400500,1625100,18584300,18459300,19706700,28459200,9924100
2017-08-10,155.320007,6.05,12.12,3.2,24.120001000000002,4.14,31.0,9.56,10.77,167.399994,14.15,25.299999,34.880001,36.139998999999996,3.39,71.410004,27.49,48.099998,8.62,69.129997,5.5,5.22,38.189999,9.85,23.84,40804300,15543300,83113400,2659400,78023700,46998900,23517400,11453900,31903800,20832700,17626000,29678900,9628300,22693300,3205100,24734500,26147600,13391100,18393400,1613100,17003000,18186300,21305400,29824300,10981100
2017-08-11,157.479996,6.12,12.23,3.26,23.860001,4.14,31.469998999999998,9.69,10.77,168.080002,13.96,25.200001,34.93,35.869999,3.4,72.5,28.01,48.240002000000004,8.48,69.019997,5.57,5.34,38.099998,9.69,23.16,26257100,11601600,63558800,2881700,68157400,32318200,20756600,7309200,32300100,13791200,19768300,19217300,6821400,19275100,2053600,21443700,23375900,11704600,13897500,2199900,18492500,14335000,13279000,25154700,10807200
